audio,Labels,class_id,Audio_Data,Sample_Rate,Features
1_452.wav,snoring,1,"[ 0.00346263  0.00282038  0.00011418 ... -0.05426607 -0.04708444
  0.01605701]",22050,"[-81.63604     33.371372     9.00599      6.9159145   -8.523687
   1.5375789    4.294035     3.7070909    4.5014114    3.130103
  -3.2540205   -2.9402673   -0.3979147   -2.251167     1.2621967
   0.98814625  -1.2021664   -0.23783655  -2.9040973   -1.7981105
  50.4061      10.083286     7.8170166    7.402965     8.187167
   4.443058     6.81597      3.583647     2.804679     3.2701364
   3.9485922    4.6376405    2.0654552    3.4778028    2.7794106
   2.6700554    1.2947744    2.9980152    1.1490272    1.9006125 ]"
1_349.wav,snoring,1,[0.01225239 0.02046973 0.02707838 ... 0.16318174 0.16044158 0.18596393],22050,"[-87.13374     63.438366     1.7302192   11.0959      10.075866
   8.4031      -4.9579587   -5.878547    -4.194041     3.399867
  -1.0327369    3.71212      5.4000735   -0.6817469    1.8280677
   0.18564583  -0.28961703   0.13827516   0.97588676  -1.5475662
  70.9342      16.163954     7.1059875    4.5999928    2.390432
   2.173057     3.7804856    4.14959      3.6787312    2.0859442
   1.5646639    1.5192939    1.9758759    1.8274082    1.4054108
   1.1327469    1.4483736    1.2451106    1.321261     0.94241196]"
1_201.wav,snoring,1,"[-0.07301064 -0.09630197 -0.05577866 ...  0.03327892 -0.00073956
 -0.03745785]",22050,"[-56.381165    70.89766    -15.476651     7.322122    -2.8658724
  11.62648      5.3676167    0.99592376  -5.9857926   -9.895128
  -4.597724     7.2809987    7.476498     2.4000282   -0.64433235
   1.7279407   -2.592763    -3.3200262    1.9025327    1.0710592
  34.673954    18.981405     6.319816     8.034053     9.295525
   6.809787    11.292856     9.671242     2.62858      6.3115788
   7.5331078    3.9554706    5.5190043    4.634635     2.0395584
   2.8568773    3.4964595    7.563768     2.7500005    5.420099  ]"
1_202.wav,snoring,1,"[-0.04776625 -0.10338417 -0.11747593 ... -0.08368525 -0.07749437
 -0.07502651]",22050,"[-33.365807    82.51102    -11.061176    13.025598    -1.6532043
  -0.4839854   -3.0459762    0.53945595   0.3866084    0.99027437
  -0.54790515   1.4346809   -1.1444112   -0.55126894   3.549159
   4.5188403    1.3637439    0.40089646  -0.48063412  -2.4561462
  10.47146      4.7958355    2.2907407    2.537004     3.0348203
   1.9977795    5.6974025    4.6717286    1.9867072    2.9317954
   3.8567338    3.2004116    2.191402     4.10268      2.2547736
   1.6508648    1.2075682    2.4627297    2.2091875    1.9313871 ]"
1_168.wav,snoring,1,"[-0.01399048 -0.0276434  -0.02905234 ... -0.08608483 -0.10180254
 -0.09688   ]",22050,"[-7.5868095e+01  6.6357635e+01  1.9391438e+00  1.0296689e+01
  4.6537318e+00  8.8834753e+00 -6.3983355e+00 -4.4962091e+00
 -3.6765909e+00  2.8716414e+00 -1.5555812e+00  2.8503573e+00
  3.5394721e+00 -1.4243681e-03  1.3254288e+00  8.8148993e-01
  5.7133222e-01 -2.2447366e-01  1.2192528e+00 -1.4701287e+00
  2.8042818e+01  4.0855336e+00  5.0768075e+00  3.4087217e+00
  3.2640991e+00  3.1176596e+00  3.7913826e+00  3.8166156e+00
  2.5978673e+00  1.6422743e+00  1.5748734e+00  1.6774640e+00
  2.9981155e+00  1.3529483e+00  1.3455464e+00  8.4515041e-01
  1.1966015e+00  8.8271630e-01  1.3605562e+00  1.1473286e+00]"
1_439.wav,snoring,1,"[-0.083735   -0.15461314 -0.16847578 ...  0.0284469   0.04098777
  0.00900732]",22050,"[-31.458986    25.447393    18.136162     4.805534   -11.868829
   2.1826646    3.996202     6.5348387    9.486245     8.848916
  -0.23212193  -0.6957752   -0.08385863  -2.2446337    1.5798771
   1.4801723    1.4179126    4.496391    -1.2212243    0.20991078
  13.833396     5.6754627    2.9545288    3.2392962    2.652501
   2.666782     2.5533092    1.7603556    2.0886216    2.6723046
   1.1658381    1.8836076    2.1805084    1.4618213    1.0868611
   1.1402156    1.6999824    1.3384863    0.9877525    0.81488985]"
1_431.wav,snoring,1,"[-1.2928971e-04 -1.7574547e-04 -9.9650017e-05 ...  1.4795793e-02
  1.4377671e-02  5.1982668e-03]",22050,"[-40.546753   32.398155   18.490297    1.689362  -12.495026    0.6785848
   7.9030733   3.020343    7.6981964   6.854382   -4.300354   -2.37043
   0.51082    -2.6354487   1.300591    0.7779712   0.2177518   2.9746656
  -1.8838834  -0.8516026  25.813263    4.666173    2.8372796   4.0175667
   4.074151    3.3082886   2.0723062   2.557414    1.9456637   2.2394698
   1.7997962   1.9716661   1.7262591   1.2861203   1.7956461   1.531827
   1.0333985   1.3430963   1.244011    1.0306437]"
1_285.wav,snoring,1,"[-0.01212046  0.03914359  0.13808465 ...  0.00714953  0.00701307
  0.00744407]",22050,"[-79.3168      65.70224      5.2013316   17.081762    12.509698
   9.687559    -8.219557    -8.89663     -5.249506     3.1141562
   1.4015175    4.36478      5.8367815   -2.0655897    1.1064839
  -0.17016377  -0.09484997   0.20223905   1.5958543   -2.5126793
  26.010284     5.8546243    3.6171484    2.7346165    4.094089
   2.9503496    3.866771     4.512564     3.4081755    1.74572
   1.4058337    1.3154387    1.3013457    1.6211717    1.2842673
   1.0828824    1.3948863    1.1171231    1.319809     0.86131924]"
1_260.wav,snoring,1,[0.0046981  0.00731429 0.00684821 ... 0.0703394  0.03171686 0.08763785],22050,"[-78.99468    42.621513    5.06503     1.6030266  -5.4132533   3.1160903
   7.9564137   6.818031   -0.302706    4.748532    0.5737576  -3.0271492
   1.3727885   2.5704691  -1.8207997   2.2678213   1.1759324  -1.7493224
   0.9662842  -0.6060124  33.87871    18.900707    8.074892    3.7222438
   5.6661744   7.5961533   3.8871534   4.099686    2.6130695   1.9426155
   1.9915382   1.3235209   2.1074257   1.8732994   1.2592902   1.9418342
   2.633043    2.4679117   1.6818647   1.2714311]"
1_333.wav,snoring,1,"[-0.02118758  0.00223936  0.01697366 ... -0.17719269 -0.14517163
 -0.16863446]",22050,"[-42.21825     26.291079     1.9239097    0.5548941  -10.240401
   9.835643    14.704718     8.997128    -4.91531      5.070223
  -1.4018464    3.7810128    6.9161315    4.320049    -0.66333884
   1.5905503    0.18770723   2.2566557    1.7300148   -0.22868395
  11.116591     6.181287     2.8984723    2.2017474    2.4427857
   2.0659719    1.9712496    1.8270949    1.8262361    1.9934301
   1.732643     1.6190028    1.5384898    1.5062739    1.4896789
   1.2293768    1.6115988    1.2920786    0.8789526    1.2905011 ]"
1_459.wav,snoring,1,"[-0.00106385 -0.00145197 -0.00089658 ...  0.09025674  0.03956883
  0.03349951]",22050,"[-92.92548     22.579927     1.8087054   -5.7790613   -8.831994
   3.0549715   11.310357     8.188123    -4.705641     0.12285929
  -4.428554     0.5931831    4.8603244    5.407917    -0.8580441
   2.2073936    2.2443576   -2.1309805    2.9173782   -0.2020112
  68.5819      21.58181     10.165923     5.9087925    4.925972
   2.1991904    3.5832       3.0034451    4.2083635    3.4744937
   3.5548763    2.056268     1.9674124    1.8410213    2.0168009
   1.9525406    2.8151824    1.6970367    1.2858949    1.0345222 ]"
1_88.wav,snoring,1,"[-0.00018424 -0.00046366 -0.00031613 ... -0.00089095  0.00084213
  0.00072607]",22050,"[-1.0920678e+02  5.6741432e+01 -8.1027136e+00  1.2500675e+01
  2.8226349e+00  5.3344619e-01 -2.6900191e+00  1.3224647e+01
  1.9482826e+00 -4.2371244e+00 -5.7720351e+00  6.7513304e+00
 -1.7433631e+00  1.1289580e+01 -2.0932372e+00 -2.8018355e-03
  4.2879939e+00  1.4921691e+00  7.4487576e+00 -2.1471722e+00
  3.8622623e+01  1.4939755e+01  6.0880480e+00  3.7867332e+00
  3.6297667e+00  2.0153513e+00  2.4687998e+00  2.0432651e+00
  2.0774260e+00  2.1158183e+00  2.7125750e+00  1.6247836e+00
  2.0539811e+00  1.6481352e+00  1.2283173e+00  1.6668012e+00
  1.2415816e+00  1.5401769e+00  1.2255354e+00  8.6246556e-01]"
1_181.wav,snoring,1,[0.33735886 0.5511981  0.5515875  ... 0.04973362 0.04864349 0.06358347],22050,"[-5.1538448e+01  6.2114151e+01 -2.3147373e+00  9.6475601e+00
  6.3460846e+00  4.3519216e+00 -4.7434273e+00 -4.8992534e+00
 -3.2192729e+00  2.7831914e+00 -2.1533237e+00  1.8035283e+00
  2.8884935e+00  3.9449990e-02  1.8212523e+00  1.2148595e+00
 -7.6263614e-02 -2.6437944e-01  1.3740592e+00 -1.9433659e+00
  3.4547310e+01  1.1763066e+01  5.8399725e+00  4.4111214e+00
  5.0770321e+00  2.3100162e+00  4.7932434e+00  4.1496949e+00
  3.3662193e+00  3.1685860e+00  2.6763632e+00  2.6949239e+00
  3.0673406e+00  2.6355577e+00  1.3031210e+00  1.4751128e+00
  1.5022638e+00  9.9830973e-01  1.3544660e+00  1.1166701e+00]"
1_219.wav,snoring,1,"[-0.00566091 -0.01222091  0.00251251 ...  0.3191307   0.26563942
  0.19940221]",22050,"[-52.498867    69.44541     -1.1115412   12.048932    15.040873
   1.0749137   -7.462478    -6.79915     -3.0838041   -2.354515
   1.9041486    4.797026     2.9975016   -0.9979212    2.22596
   2.1718376   -0.991204     1.0052658    1.028217    -2.121255
  29.29161     16.728334     4.915035     3.6538827    3.552111
   2.743632     3.6746104    2.8316343    1.5239745    1.6851108
   1.4345512    1.8235272    1.1542157    1.928088     0.77784187
   0.909939     1.2586459    1.1299157    1.09589      1.140526  ]"
1_179.wav,snoring,1,[0.01004092 0.01325434 0.00457701 ... 0.05899769 0.0690193  0.06616761],22050,"[-70.65034     60.881798     0.9161091    8.990361     5.298077
   7.265292    -4.466223    -5.417742    -2.4709985    3.1198478
  -1.9032937    2.2789612    3.633014     0.2454862    1.6388855
   0.5447785    0.36545342  -0.92889905   0.74761033  -1.0854766
  39.11582     16.217222     5.895078     4.6598744    5.322513
   3.2168932    3.9394104    4.590885     4.6034904    2.8286173
   2.4426594    2.2801342    2.8501644    2.2823656    1.9552076
   1.4145046    1.2896672    0.9285921    1.5584356    1.0918196 ]"
1_26.wav,snoring,1,"[-0.03731716 -0.0513486  -0.04170161 ... -0.01618235 -0.0185967
 -0.02759327]",22050,"[-1.9968971e+02  3.1384033e+01 -1.1498065e+00  9.9724569e+00
  1.4726155e+00  3.3393195e+00  8.5759182e+00  3.0999458e+00
 -2.9879005e+00  5.8325453e+00  6.4609942e+00  3.3921270e+00
  7.9113522e+00 -1.3686519e+00  7.7058959e+00  1.6615196e+00
  3.8997192e+00  4.4558879e-02  2.2516205e+00  1.5578198e+00
  1.0659942e+02  2.8700119e+01  1.0981418e+01  7.6389785e+00
  5.7765708e+00  6.6098199e+00  3.2298465e+00  3.5343335e+00
  7.1732979e+00  2.0755475e+00  1.9966899e+00  2.5683067e+00
  2.6134188e+00  3.6040559e+00  3.2415931e+00  2.0611467e+00
  1.7634515e+00  2.0001183e+00  1.9202911e+00  1.6748232e+00]"
1_110.wav,snoring,1,"[ 0.00121769  0.00157419  0.0009167  ... -0.00020374 -0.00019603
 -0.00020352]",22050,"[-2.2697856e+02  4.5246773e+01  2.7120032e+00  1.1742751e+01
  7.3601565e+00  4.6704340e+00  2.4126196e+00  1.1029579e+01
  5.2221360e+00  1.3774737e+00  7.3628461e-01  4.6667600e+00
 -3.3510122e-01  7.9370999e+00  1.3412637e+00  2.2179854e+00
  2.4708481e+00  9.5918840e-01  4.1725888e+00  5.5774152e-02
  1.0776940e+02  2.0943649e+01  1.1611116e+01  5.5365214e+00
  5.4230738e+00  5.9960809e+00  7.8674221e+00  2.7453167e+00
  3.0106952e+00  4.8190923e+00  5.1645784e+00  2.8160458e+00
  3.4532704e+00  4.2443304e+00  2.0932460e+00  1.4862988e+00
  1.3389468e+00  1.2966464e+00  2.9848192e+00  1.0382212e+00]"
1_270.wav,snoring,1,"[ 0.02164252  0.0067768  -0.01285719 ... -0.00966406 -0.01590164
 -0.00910071]",22050,"[-54.555504    30.449263     3.7203085   13.83079     -8.522109
  -2.3021045    9.740044     4.0506077    4.3010983    4.4418893
   0.58646923   1.785735    -0.15050094   3.437546     0.52027774
   2.7553916    1.1849767    1.2786332   -0.8678068   -1.462832
  24.509197    13.524902     4.1274514    5.0914025    6.6857204
   3.1830368    2.1282582    2.6326582    2.0671072    4.8866186
   3.463131     2.3250299    2.0694528    3.5721319    2.1227129
   2.5117602    1.0254683    1.6892172    1.8341192    1.2900621 ]"
1_217.wav,snoring,1,"[ 0.0169662   0.03004541 -0.00174966 ... -0.00838431 -0.00285993
 -0.00538325]",22050,"[-64.95002     61.981606     1.0262157   11.144514    11.657248
   1.6907796   -4.974442    -5.9109287   -2.8580065   -1.7388793
   1.0352261    4.2862377    2.6664507   -0.16888115   2.5838869
   2.2816846   -0.82859856   0.5646654    0.7056915   -2.0309
  33.58924     20.113457     7.659922     3.2899547    3.8974922
   2.633715     4.377067     3.1000805    2.3758564    1.6570585
   1.2903043    1.895859     0.99924344   1.9496596    0.96859044
   1.1165086    1.2645069    1.1750623    0.9081147    1.0678381 ]"
1_363.wav,snoring,1,"[ 0.02232373  0.01906824  0.00859347 ... -0.04934576 -0.05433751
 -0.06514555]",22050,"[-81.1516      67.23897      4.8582606   11.372093     9.140195
   9.908578    -6.2009077   -7.4500813   -3.5111084    2.167668
  -0.14726666   3.0840263    4.7238164    0.2699788    1.2628957
   1.4786519   -0.09941328  -0.8559685    1.6876305   -2.0117028
  53.93475      9.673708     5.491313     4.927242     2.7180219
   2.2427785    3.588427     2.8342779    4.019505     2.3597615
   1.6103525    0.9837537    1.8646277    2.0540776    1.1134105
   0.89410895   1.372563     0.78972167   1.5513463    1.1987805 ]"
1_471.wav,snoring,1,"[ 0.03612152  0.01385955 -0.0256668  ... -0.01566659 -0.02221322
 -0.00440131]",22050,"[-70.99012     25.139626    -1.9454968   -6.872379    -2.4456768
   2.5239615   15.400436    -6.2345204   -9.113714    11.50324
   0.55458236   8.413615     2.2388735   -2.2582033    2.2013628
   0.23100176   1.9536589    3.3727791   -1.6167798    0.4898569
  13.680799     2.9031       6.655025     3.8783977    2.399084
   3.0560129    5.144014     3.7652364    4.2560434    2.0901785
   2.0348043    1.4748852    3.1230602    2.987077     2.2639947
   1.8969117    2.0679314    1.6263645    1.4894079    1.9303339 ]"
1_438.wav,snoring,1,"[ 0.07716039  0.09557307  0.13752715 ... -0.05918281 -0.08930187
 -0.12136864]",22050,"[-55.411625    23.950476    19.90692      3.138975   -10.391094
   1.2180283    1.4616694    3.377749     7.988092     7.0987554
  -0.61356705  -1.4908996    0.67097956  -3.3047063    0.59076905
   1.2310675   -0.28753477   4.059239    -0.57647413  -0.23155995
  42.10464      5.3661165    4.0316725    3.851748     4.258213
   3.025151     2.8643107    2.142843     1.5946888    2.1682034
   1.5451969    1.7844932    2.1870017    1.6824427    1.2466502
   1.5770459    1.3281901    1.2995768    1.0555332    1.1669558 ]"
1_190.wav,snoring,1,"[-0.005311    0.01597543  0.03157612 ... -0.09933348 -0.09783819
 -0.10570394]",22050,"[-73.13346     74.16076     -9.978001    10.503011     8.66876
   1.724079    -7.3945327   -5.6192994   -1.6951343   -0.3003908
   1.2610297    4.866431     3.2214758   -0.43406355   0.20891108
   0.9240358   -1.4142966   -0.36218193   0.0852636   -1.1288022
  34.13769     17.99612      7.296336     5.7168593    6.9463634
   4.869976     2.6219637    3.400911     2.751359     3.4859073
   1.4075937    1.6422698    1.2122608    2.20259      2.5109668
   2.5648847    1.0144781    1.974821     1.7006446    2.083251  ]"
1_287.wav,snoring,1,"[-0.07596948 -0.1208181  -0.10426504 ...  0.10852838  0.09995643
  0.10802422]",22050,"[-77.315765    63.46212     -0.45802715  14.588018     8.280322
   8.272478    -5.157709    -5.290355    -2.0261126    1.720346
   0.2301235    4.2115183    3.638168     0.21094646   1.355714
   0.48817083  -0.25476307  -0.07820828   1.1356772   -2.0580797
  35.89902     10.14343      4.388581     3.666285     2.5960464
   1.8712318    5.6226964    3.3982034    2.3472972    1.6107868
   2.3280487    1.6249912    1.4771296    1.2102268    1.0939456
   1.4714673    1.7126169    1.2604606    1.168274     1.0914949 ]"
1_420.wav,snoring,1,"[ 0.04174653  0.05500039 -0.00544794 ...  0.10390908  0.11624435
  0.18166152]",22050,"[-64.08484     26.05077      6.0649457   13.653739   -12.441986
  -1.2544583    4.082951     7.493314     3.2144835    4.5210447
  -0.81130236   1.0181881    2.35707      0.91944593  -1.1767051
   0.25291488   0.11781242   0.60897344   0.99723744   1.9235715
  31.365126    11.258228     4.2226167    6.0710583    3.7432988
   5.99426      4.2526093    1.8064997    4.1146994    3.401857
   2.2405396    2.629475     1.5306054    1.7351388    1.7530246
   1.6855345    1.7579874    1.1571537    1.3553982    0.8986686 ]"
1_492.wav,snoring,1,"[-0.06599311 -0.08499832 -0.08383295 ...  0.04854775  0.06348613
  0.07572564]",22050,"[-93.992485    30.19206     12.351365     4.931455     5.233917
  14.340702     6.228609    -4.0756774   -0.13500683   7.4084826
   6.355214     4.3374934    1.7284371   -4.182525    -2.6529472
   2.8712065   -0.71635675  -2.7181768   -1.2450624   -0.3816724
  46.62311      5.966116     7.354102     3.7493684    3.7263536
   2.3132236    2.55853      3.3768933    3.6870885    1.8284352
   2.230216     1.4452221    1.2756456    2.0728202    1.240005
   1.4158555    0.95373243   1.0562489    0.9755695    1.3693175 ]"
1_138.wav,snoring,1,"[-0.02259976 -0.0554914  -0.04483279 ... -0.03159419 -0.02559781
 -0.02804606]",22050,"[-53.710716    18.368675    -6.900732     7.204601    -6.0636845
   3.4942076   12.944952    12.278022     1.0793312    0.28805563
  -0.9771849    3.5602188    4.6029696    6.247867     0.9281986
   1.8602532    0.12593758   0.7130018    2.555157     1.4762405
  37.128662    10.293379     6.102544     5.863566     4.7190194
   2.94195      2.5798807    4.094928     3.2411385    3.621433
   1.6772933    2.0566847    2.5216146    2.5079532    3.405273
   1.6954077    2.090258     1.6550406    1.6305388    2.129923  ]"
1_487.wav,snoring,1,[0.01442252 0.05563975 0.04317804 ... 0.00504799 0.01017677 0.00700413],22050,"[-1.4717711e+02  3.5242840e+01 -1.0146951e+01  1.1103689e+01
 -1.7907640e+01  5.5938864e+00 -2.0129166e+00  1.3329937e+00
  4.8113842e+00 -1.0100524e-01 -1.8147620e+00  6.6666277e-03
 -1.3961513e+00 -2.1389551e+00  1.2777153e+00 -9.7200704e-01
  2.1153617e+00  9.9747872e-01  2.0526242e+00 -1.1638050e+00
  5.8485840e+01  9.3039589e+00  7.1341581e+00  6.8405008e+00
  4.5934081e+00  4.6311026e+00  4.2348127e+00  3.7285850e+00
  3.7335644e+00  3.7789381e+00  3.7415342e+00  2.6998525e+00
  2.1552732e+00  2.2330863e+00  2.0016601e+00  1.3647107e+00
  1.7456261e+00  1.5501717e+00  1.9424969e+00  1.2784427e+00]"
1_493.wav,snoring,1,"[ 0.04182808  0.0657766   0.06248133 ... -0.01072085 -0.0024984
  0.01277511]",22050,"[-66.12494     24.251884    11.447473     2.375292     4.440212
  13.04393      5.2600317   -6.634497    -2.7480628    6.8936157
   5.5679097    4.6170835    1.8832623   -4.4996634   -2.535076
   3.3021638   -0.81277215  -2.2302933   -1.5568843   -0.9994535
  20.50449      6.641396     2.8757997    2.972613     2.0952883
   2.5868719    1.6343027    1.5980917    1.6546254    1.7155519
   1.3604988    1.2981013    1.3000453    1.3242145    1.4104286
   1.1267318    1.0558594    0.79717934   0.9186595    0.8618475 ]"
1_477.wav,snoring,1,"[-0.00490352 -0.00848232 -0.00685944 ...  0.06025812  0.05400282
  0.04529838]",22050,"[-1.0336443e+02  4.4503078e+01  1.1134272e+01  2.5162714e+01
  1.1610619e+01  2.5625702e+01 -4.4412594e+00  9.7580776e+00
 -3.1038862e-01 -6.2637095e+00 -1.0098399e+01  2.3873820e+00
  2.3710530e+00 -1.3164190e-02  1.8596170e-02  6.1572189e+00
 -3.3672638e+00 -1.2867813e-01 -3.8133340e+00  2.4493991e-01
  4.0213413e+01  8.6263819e+00  6.2286491e+00  6.3535261e+00
  3.1403530e+00  5.4186201e+00  3.6564658e+00  2.4895492e+00
  2.3802071e+00  3.4770668e+00  3.6244106e+00  1.4083232e+00
  1.6017563e+00  2.2648566e+00  1.3623079e+00  2.3772497e+00
  1.7411284e+00  1.4947144e+00  1.5642620e+00  1.3693056e+00]"
1_90.wav,snoring,1,"[ 0.06346954  0.11489422  0.11691736 ... -0.00164462 -0.00174613
 -0.00184702]",22050,"[-1.15784225e+02  6.01020164e+01 -1.48813744e+01  1.00041380e+01
 -7.82384098e-01 -1.04813106e-01 -7.04695082e+00  9.15952301e+00
  2.79674840e+00 -6.22515917e+00 -4.93639660e+00  5.59775209e+00
 -2.41137671e+00  1.11385269e+01 -1.41533720e+00 -2.14958096e+00
  4.76151943e+00  2.92953873e+00  8.26273632e+00 -1.91491938e+00
  2.55377693e+01  3.51292038e+00  4.75575829e+00  2.58448219e+00
  3.92729211e+00  3.22313452e+00  2.68751097e+00  3.28600955e+00
  1.82738972e+00  1.97984052e+00  1.74239790e+00  1.93444347e+00
  1.63071811e+00  1.38576615e+00  1.09451902e+00  1.26189482e+00
  1.48586762e+00  1.28067768e+00  1.27984631e+00  9.77992833e-01]"
1_415.wav,snoring,1,"[-0.04570581 -0.07569071 -0.07576803 ...  0.0005056  -0.00949412
 -0.00325295]",22050,"[-49.556026    43.820206    15.567094    15.216613    -1.6387966
  12.770173     2.7363367    4.880316     9.107074     2.5573618
  -4.3655415    5.029074    -1.2298913   -0.14411412   0.45440513
   1.1542425   -2.1287959   -2.6556623   -1.7050366   -4.2628465
  16.907267     4.43827      3.5932438    2.1536307    2.7917783
   2.689181     2.448592     1.5046213    1.6133324    1.659039
   1.2709928    1.101412     1.1364628    1.0253316    1.1599189
   0.91383886   1.3496971    0.83283967   1.1702838    1.0545459 ]"
1_137.wav,snoring,1,"[ 0.0068258   0.01074618  0.00964031 ... -0.04623607 -0.06760338
 -0.05715131]",22050,"[-82.27095     37.33972     -4.574998    -2.7240775   -7.141957
   6.1448207   10.732856     7.809143    -1.2157757    1.7418106
  -3.3142173    0.41371968   6.102659     5.074112     2.3109002
   1.2092239   -2.240556    -0.4153145    2.660798     0.16709103
  66.06898     20.776314    10.031792     4.802235     4.45088
   4.4260235    4.2196784    4.5939164    3.0579374    4.855613
   2.1727743    2.2535167    2.4179149    3.4775963    3.2891653
   1.706705     1.6561881    2.5757565    2.3659282    1.9250213 ]"
1_330.wav,snoring,1,[0.05955808 0.08104385 0.0509546  ... 0.00337972 0.002647   0.00151864],22050,"[-9.4390190e+01  2.5093719e+01 -6.8830748e+00  3.6969209e+00
 -5.7816238e+00  5.0127916e+00  1.3110819e+01  8.3241034e+00
 -4.2071123e+00 -5.7399064e-01 -8.1020601e-02  5.8123584e+00
  7.8653440e+00  4.6900156e-01 -1.2053294e+00  2.3259759e+00
  2.4957826e+00  1.0300346e-01  3.1366851e+00  1.4095408e+00
  4.7331783e+01  1.0285962e+01  3.8477998e+00  4.3346634e+00
  2.1787629e+00  4.8453765e+00  2.8712573e+00  1.5493578e+00
  1.8680642e+00  1.9753399e+00  1.4733131e+00  1.8476608e+00
  1.5996950e+00  2.4454579e+00  1.3216367e+00  1.2444201e+00
  1.9450988e+00  9.5705926e-01  1.2871350e+00  1.4047567e+00]"
1_309.wav,snoring,1,"[-1.5850920e-04 -1.4801780e-04 -4.0029810e-04 ...  2.7190048e-01
  2.2622937e-01  2.2168231e-01]",22050,"[-46.094604    68.61462      0.46295884  10.640629     9.9316635
   7.9922924   -7.3501067   -7.643597    -3.5591528    2.6082144
  -0.5673271    3.2451546    4.8828006   -0.92156976   2.4007704
   1.1638727   -0.42759705  -0.22907501   1.7299043   -2.6348383
  47.19945      7.0472155    5.725329     3.0955844    2.5470097
   1.9888271    2.9487765    1.9788775    3.058547     2.0069675
   2.1628704    1.5934395    1.4885235    2.191228     1.607316
   0.9514069    1.0955741    0.8591217    0.80880135   0.8132693 ]"
1_169.wav,snoring,1,"[-0.06665392 -0.12139931 -0.11945537 ...  0.00416869  0.00381994
  0.02526743]",22050,"[-39.62448     67.6043       1.3332895   13.083546     7.429088
   8.568542    -9.329696    -8.066136    -1.781198     3.2681105
  -1.3599483    3.0085566    5.5221543   -1.1863962    1.6689895
   1.4133612    0.7281854   -0.6427567    2.389459    -2.0828726
   5.342406     2.035754     2.587867     2.9177341    1.7635112
   3.1161296    2.055165     1.7113796    1.0755558    1.0870783
   1.2448218    1.0575749    1.0035094    1.0389062    0.6648441
   0.8481022    0.91331005   0.7796266    0.677816     0.6376831 ]"
1_341.wav,snoring,1,"[ 0.01389393  0.01628143  0.01789716 ... -0.01805644 -0.0177956
 -0.02565816]",22050,"[-53.54652     54.422657    -8.085435    22.51651      8.498986
   4.1322055    2.6552286  -10.007765    -5.398477     4.929579
  -3.0712135    6.7171907    5.0731883    0.753011     2.223827
   0.82658464  -0.2813966   -0.44348648   1.7378266   -1.753204
  17.884039     2.3285635    6.1535907    2.4809463    1.122609
   2.5418584    3.3928745    1.5984637    1.2799852    1.3987178
   1.2039886    1.2462543    1.5075976    1.1674263    0.83713496
   0.92615277   0.87749803   0.80686724   0.84923995   0.7405886 ]"
1_399.wav,snoring,1,"[-0.3087555  -0.642148   -0.69508636 ... -0.02522835 -0.02057035
 -0.0215291 ]",22050,"[-20.593979    47.744946     9.846702    11.634301     0.55136055
  10.819524    -7.0432057    1.1998934   -2.3842924    6.9642897
   2.480346    -3.494143     2.9142036   -1.7591374   -3.8409493
  -2.4667814   -2.0023422   -0.77522165   0.9347164   -0.714015
  28.477839     5.2445726    3.2995553    2.3105438    2.5152862
   1.7158885    1.8086807    1.62419      2.420782     1.7611368
   2.0585537    1.5090667    2.120871     1.7025913    1.2775252
   2.3312676    1.1277573    1.6948681    1.3933442    1.0410395 ]"
1_322.wav,snoring,1,[0.00834971 0.01222816 0.006956   ... 0.11356176 0.10879414 0.11218272],22050,"[-98.6489      56.73413     -2.4345348    8.659321     5.457833
   5.3311777   -6.429831     0.4013768    7.390958    11.974286
   6.618259     0.7058895   -2.2330873    3.7784164   -0.5511721
   1.0597835    1.3288941   -0.3281802   -0.43837947  -0.8222813
  64.91968     13.582848     4.4018025    1.884639     6.69627
   6.079763     3.8453093    1.7332261    2.6557832    4.1648097
   1.5493779    3.5771265    2.6388729    2.1034083    2.1117122
   1.7895035    1.3332875    1.5007235    1.3376837    1.580046  ]"
1_7.wav,snoring,1,"[-0.00328774 -0.00491709 -0.003294   ...  0.02941683  0.00273546
 -0.02860086]",22050,"[-1.99030762e+02  2.00119801e+01 -1.22237885e+00 -1.62195289e+00
 -5.50330818e-01  5.86943197e+00 -1.27070439e+00  1.00109768e+01
  3.22656631e+00  8.76591873e+00  6.88585377e+00  9.87585485e-02
  2.22660565e+00  3.70087886e+00  1.27925479e+00  2.46093416e+00
  1.29124248e+00 -2.19512805e-01  2.24055648e+00  1.48358679e+00
  1.02477394e+02  1.60842094e+01  1.47215681e+01  9.96710396e+00
  7.52653456e+00  4.05949783e+00  6.93266821e+00  4.87179470e+00
  3.85751510e+00  3.66510963e+00  3.03983307e+00  4.43643522e+00
  3.22152090e+00  2.93744707e+00  3.70197058e+00  2.25054669e+00
  2.34241104e+00  3.06534052e+00  1.32901764e+00  2.41274071e+00]"
