audio,Labels,class_id,Audio_Data,Sample_Rate,Features
0_488.wav,non-snoring,0,"[ 0.02076165  0.01959617  0.02016451 ... -0.01193083 -0.01805581
 -0.01466628]",22050,"[-130.91522      34.30145      35.331554     11.012506      2.690471
   11.798171      5.16195       6.0158787     0.5885689    -0.7698192
   -0.5639124    -4.117234      3.8696837     5.68854       0.41229
   -2.185843     -3.7890053    -0.91788393    0.8038416    -1.0304815
    2.5236835     1.1647247     1.2138741     0.9521686     0.94597465
    1.0740964     0.886079      0.99971867    0.77348226    0.99222445
    0.706445      0.7033994     0.6836344     0.6790737     0.67703867
    0.6330497     0.70097566    0.6179874     0.6545146     0.4178545 ]"
0_115.wav,non-snoring,0,"[-0.03131088 -0.04773263 -0.03898591 ... -0.01840543 -0.01900151
 -0.02065892]",22050,"[-96.51655     65.62484      2.9453363    6.94017     -1.800028
   2.3864264    0.5206592    2.2478464    0.875223     1.0748041
  -1.3179027    1.3399901    0.14211813   3.2612245    1.2255785
   4.5491757    2.6480923   -0.32474336  -1.6810436   -1.1837846
  46.325405    18.648905     7.7975183    7.2338915    6.7066603
   6.18341      4.621967     4.643851     3.9832242    5.5251737
   3.8758824    4.6402783    1.9883649    2.1117496    3.7224967
   3.0211425    1.8861454    2.2638795    3.1979456    2.7321308 ]"
0_161.wav,non-snoring,0,"[ 0.01596616  0.10738322  0.18846954 ... -0.01728614  0.00353981
 -0.06164548]",22050,"[-6.593234   26.727839    3.984643    8.546955    4.389682    2.056351
 -2.3874688   1.1845126  -1.8129941  -1.8132232  -3.1609528  -1.7846385
 -0.85691166  1.3805305   0.9277195  -2.2129004  -2.0576787  -2.2072892
 -2.294183   -3.5450869   6.1728983   3.046556    2.8512883   2.9109519
  2.9148812   2.4275572   2.358209    2.4300513   2.705314    1.727605
  1.4651008   1.5758462   1.9543674   1.6065818   1.2549794   1.3853295
  1.4322612   1.5760274   1.4495298   1.6360381 ]"
0_34.wav,non-snoring,0,"[-0.02892938 -0.02550849 -0.013115   ...  0.03569508 -0.07851991
 -0.13987613]",22050,"[-49.948193  -14.719263  -25.170006    7.0053835 -12.472108   -1.4902309
   7.487739   -1.2693754  -3.881173  -10.957824   -6.6787715 -10.734277
  -4.265212   19.298246   26.876318   20.27048     3.6749334  -3.3706977
  -2.1605787   1.4286227   4.363067    8.499271    5.4395866   3.2103415
   2.8538432   3.1153367   2.0575519   2.989807    3.164571    3.1018317
   2.4235525   4.7009883   8.286052   10.32413     6.175701    6.3730536
  13.088977    8.992067    3.1371443   5.6355615]"
0_448.wav,non-snoring,0,"[-0.09085621 -0.14781772 -0.15760383 ...  0.03009     0.02202864
  0.01740868]",22050,"[-7.0903389e+01  8.1545769e+01 -3.2756286e+00  1.2571286e+00
  4.7462978e+00  1.7387764e+01  5.5176926e+00  2.7751780e+00
  1.5832222e+00  1.1073510e-01  1.2117758e+00  5.9783244e-01
  2.6486919e+00  3.7967627e+00  2.1382895e+00  1.7003605e+00
 -5.5347323e-01 -3.4245159e-02  9.2803210e-01  1.9962258e+00
  4.6521549e+00  3.7666080e+00  4.6386704e+00  6.4156866e+00
  4.3244958e+00  2.3375661e+00  4.0527301e+00  2.9177046e+00
  2.7969499e+00  2.0888679e+00  2.9545612e+00  2.3310826e+00
  2.0136106e+00  3.1642482e+00  2.9966948e+00  1.8042239e+00
  2.1483397e+00  2.5610557e+00  1.1327621e+00  1.7333907e+00]"
0_195.wav,non-snoring,0,"[-0.00807458 -0.01003396  0.00803032 ...  0.08211504  0.04443953
  0.03829343]",22050,"[-41.743687    28.176788    -5.915227    -1.7955905    0.5093016
  -6.1883893   -6.4404097   -6.015309    -3.1528122   -0.12270539
  -0.165585    -0.47103202  -2.4960918   -3.1935508   -5.0684853
  -7.8926287   -7.6406693   -4.6874084   -1.253655     1.5310025
  19.197536     6.902718     5.6329746    3.9902546    4.598303
   2.3665001    2.2519486    2.4097474    1.9925302    1.5713593
   2.1488452    2.1385846    1.4071379    2.1428018    2.082031
   1.7859734    2.0720205    1.6658511    1.2994751    0.86041784]"
0_423.wav,non-snoring,0,[0. 0. 0. ... 0. 0. 0.],22050,"[-5.0990195e+02  0.0000000e+00  1.6804681e-05  0.0000000e+00
  8.2181032e-06  0.0000000e+00  3.9570136e-06  0.0000000e+00
  7.4945474e-06  0.0000000e+00  4.3536124e-06  0.0000000e+00
  3.1677178e-06  0.0000000e+00  2.8063528e-06  0.0000000e+00
  3.0050819e-06  0.0000000e+00  3.9334413e-06  0.0000000e+00
  3.0517578e-05  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  9.0949470e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.5474735e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00]"
0_407.wav,non-snoring,0,"[-0.03761403 -0.05064944 -0.04101052 ...  0.03725564  0.03009058
  0.02821371]",22050,"[-127.675896    55.2323      14.675263    12.699658     7.1976914
    3.5999606    4.176704     3.9208689    2.1643014    2.199222
    1.4093043    2.8052118    4.4508643    1.8594775    1.391956
    3.434012     2.000736     1.0203594    0.6415959    1.15904
   11.923173    11.658455     6.115855     4.5352154    4.6180305
    5.031823     4.2848163    3.4963222    5.278887     2.7833889
    3.7943466    1.80796      3.4299963    1.4408733    1.4545671
    2.2493305    1.6749617    2.0252109    1.7049329    1.4634843]"
0_258.wav,non-snoring,0,"[ 0.00020661  0.00039784  0.00056798 ... -0.00312157 -0.00306441
 -0.00287195]",22050,"[-2.1157355e+02  3.5802338e+01  5.1372724e+00  6.6273456e+00
  1.2257310e+00  1.3873734e+00  1.4654716e+00  2.0478709e+00
  1.8502483e+00  1.8171768e+00  8.0169696e-01  8.6853784e-01
  2.8178183e-02  2.5064608e-01 -1.4555936e-01 -1.4206147e-01
  3.6754513e-01  7.6282430e-01  6.9963390e-01  9.2341763e-01
  4.9153376e+00  2.5186722e+00  2.0044577e+00  1.4551800e+00
  1.5483797e+00  1.1917050e+00  1.3964674e+00  1.2067264e+00
  1.3091779e+00  1.2952574e+00  1.3904438e+00  1.4806169e+00
  1.0647522e+00  9.5111310e-01  1.1570358e+00  9.7848660e-01
  8.5701632e-01  9.7511250e-01  8.4791058e-01  7.4425316e-01]"
0_366.wav,non-snoring,0,"[-0.08477793 -0.1579433  -0.18175966 ...  0.01520863 -0.01615447
 -0.05147325]",22050,"[-28.516787    80.1019     -23.064949     7.1619954    2.1376383
   5.3341107   -2.7031252    4.7976484    3.6397047    3.1428552
  -2.248632     2.6700711   -3.0934486    0.6586855    0.65468717
  -0.61110616   0.42580226   0.11695146   0.27658427   0.1577151
   5.049102     1.9295013    1.7445316    1.7875675    1.9895734
   1.4824347    0.9920073    1.3249855    1.228314     1.449562
   1.3365539    1.2179226    1.1364938    1.1739228    1.05897
   1.3962163    1.2713798    1.0513495    0.8192434    0.99616843]"
0_300.wav,non-snoring,0,"[-0.01982541 -0.02893026 -0.02441395 ... -0.00572236 -0.03575976
 -0.01403882]",22050,"[-5.68110809e+01  1.02773485e+01 -7.98673820e+00 -1.47359264e+00
 -3.46560836e+00 -3.66153574e+00 -1.28832054e+00 -1.49967313e+00
 -3.41448486e-01 -2.76415676e-01 -3.42754006e-01 -2.85334378e-01
 -4.23701674e-01 -5.11667311e-01  2.15469882e-01 -3.58767420e-01
 -9.21860859e-02 -6.17783427e-01 -6.07286729e-02  2.23305216e-03
  3.85630751e+00  2.05238581e+00  1.82666337e+00  1.29266977e+00
  1.27610397e+00  1.26840937e+00  1.30535877e+00  1.67475057e+00
  1.36328125e+00  1.11494780e+00  1.03927851e+00  9.50571418e-01
  1.43746936e+00  1.42566085e+00  1.17515004e+00  8.62403452e-01
  1.03705335e+00  1.03973901e+00  9.20173526e-01  8.40881586e-01]"
0_429.wav,non-snoring,0,[0. 0. 0. ... 0. 0. 0.],22050,"[-5.0990195e+02  0.0000000e+00  1.6804681e-05  0.0000000e+00
  8.2181032e-06  0.0000000e+00  3.9570136e-06  0.0000000e+00
  7.4945474e-06  0.0000000e+00  4.3536124e-06  0.0000000e+00
  3.1677178e-06  0.0000000e+00  2.8063528e-06  0.0000000e+00
  3.0050819e-06  0.0000000e+00  3.9334413e-06  0.0000000e+00
  3.0517578e-05  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  9.0949470e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.5474735e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00]"
0_13.wav,non-snoring,0,"[-0.08073596 -0.04305321  0.04954299 ... -0.12682593 -0.11913437
  0.00607399]",22050,"[-78.971634   -21.73368    -29.624115    10.068374    -6.483988
 -14.20029      1.149514    -4.960715    -4.039388   -13.192612
  -5.1745195   -3.047819    -4.342842    14.487428    11.634339
   9.161941     5.9588227    2.364088    -0.49082854   0.20543613
  14.84463     16.704952     9.009668     8.089726     3.0741336
   6.048466     3.3497038    5.094115     3.5353763    5.847764
   5.911664     6.395649     8.558973     9.377992     8.29478
   6.7069626    9.178594     7.383342     4.7066545    2.2039294 ]"
0_373.wav,non-snoring,0,[0.03792904 0.06208452 0.05704281 ... 0.01452964 0.01554837 0.01917448],22050,"[-1.0220044e+02  6.0661503e+01  1.4168339e+01  9.1713371e+00
  3.8003571e+00  2.9268148e+00  1.4927268e+00  2.1380911e+00
  2.3487763e+00  3.5978796e+00  1.7875491e+00  1.7160573e+00
  1.9272422e+00 -1.0639541e+00 -4.1740626e-01  6.2122464e-01
  3.7614323e-02  5.1016605e-01  5.0709385e-01  4.9678567e-01
  1.9261292e+01  9.8581657e+00  5.1084237e+00  5.6537428e+00
  3.7292607e+00  3.3220332e+00  3.5397356e+00  2.9934356e+00
  4.3634009e+00  3.4713202e+00  2.5530345e+00  2.5554767e+00
  2.7043138e+00  2.5849776e+00  2.4478836e+00  2.7145169e+00
  2.2650568e+00  2.1082284e+00  1.4676845e+00  1.2497979e+00]"
0_144.wav,non-snoring,0,"[ 0.00026863  0.00040062  0.00035906 ... -0.00255343 -0.00150364
 -0.00210669]",22050,"[-1.4292479e+02  3.2262508e+01  5.3892293e+00  9.2629299e+00
  8.2339516e+00  6.9807386e+00  1.3841171e+00  3.0172095e+00
  2.8548696e+00  2.6703870e+00  1.5425682e+00  1.7254910e+00
  1.2076144e+00  7.6583880e-01  7.0587653e-01  1.1467819e+00
 -5.2017927e-01  8.2805246e-01  5.4100856e-02  7.7428877e-01
  8.3505348e+01  2.7606649e+01  1.6969820e+01  9.1250267e+00
  5.7278643e+00  3.2726007e+00  4.1980009e+00  3.8208036e+00
  1.9869721e+00  4.7701068e+00  3.2521472e+00  2.2158606e+00
  1.6732316e+00  2.2584095e+00  1.5662826e+00  2.7317846e+00
  1.7190455e+00  1.3085035e+00  1.6356919e+00  2.1073062e+00]"
0_1.wav,non-snoring,0,"[ 0.00306675  0.0017055  -0.00227311 ...  0.05402255  0.05477951
  0.02007516]",22050,"[-65.30684    -12.796179   -32.80339     17.84969     -0.11943663
  -6.003992     1.0206814    0.0742263   -0.63492525 -11.446757
  -2.3178866    5.1195626   11.752127    21.448883     7.3488235
   1.997427     0.67513037   1.9382728    2.7606728   -0.526929
  30.828976    27.86692     11.7083845    8.386024     5.8337474
   5.6435723    5.1396403    4.968405     3.011801     7.651853
   4.375874     9.218892    11.832768     8.988436     5.1592736
   7.8569913    5.681667     3.408314     3.197598     3.1705852 ]"
0_445.wav,non-snoring,0,"[-0.01316448 -0.02098033 -0.03668821 ...  0.06750567  0.08905627
  0.10845788]",22050,"[-76.42938     78.248726     0.58067137   5.529009     4.0318146
  13.298301     2.6295183    2.6333933    1.5718086    0.12670602
   1.7892185    0.5905888    1.6471763    1.9171472    0.29221493
   2.1207478    1.2330728    1.390524     0.2436964   -0.10936406
   6.1435328    4.1501822    3.0975757    5.307089     2.8157208
   1.7730662    2.289931     2.8009636    2.7112086    1.9603577
   1.9167098    1.8373785    1.758332     1.6573969    1.4335177
   1.4296963    1.0424914    0.9975165    1.0646487    1.1382945 ]"
0_208.wav,non-snoring,0,"[ 0.03739398  0.1142927   0.20010391 ... -0.14363733 -0.12384102
 -0.10692315]",22050,"[-31.877466    45.211597   -20.188513    -1.6897053  -20.306324
  -6.916816     8.535411    22.301737     5.615008    -2.2542322
  -9.61698     -5.217595    -1.0476068    3.4749374   -2.1434686
  -1.0995374    0.06761084  -4.2646546   -1.3411866    2.5053885
   4.745971     4.322659     2.8316915    4.081303     3.0425913
   7.0304093    7.564536     3.5902514    6.371635     9.188598
   6.5723195    6.254216     9.41045      4.933403     4.501642
   3.158982     3.4239674    3.0913541    5.783117     4.047254  ]"
0_40.wav,non-snoring,0,[0.08703001 0.11644755 0.09536241 ... 0.03124395 0.01746637 0.00254308],22050,"[-68.66551     8.836801  -32.59269     2.546527  -12.823395   -3.2327316
   8.266514   -2.1405244  -7.0502095  -8.063999   -0.9628334   1.4294477
   5.344703   24.438501   19.972893    9.597635   -2.8253477  -4.859772
   0.208679    4.0985284  26.512907   28.895294    5.6659985   7.0699983
   7.208906    4.546424    2.9147954   5.466162    4.2735705   6.8644676
   4.936148    6.4534044   7.0412583  10.648703   11.8213005   5.1889195
   8.100481    8.150108    2.079137    4.4540634]"
0_409.wav,non-snoring,0,"[ 0.00651581  0.01667898  0.02331942 ... -0.04716313 -0.04332106
 -0.05013636]",22050,"[-1.1370908e+02  5.9712032e+01  1.0216667e+01  1.7095949e+01
  1.5594285e+01  4.7743773e+00 -3.4945706e-01 -4.1408375e-01
  4.5420453e-02  1.7881114e+00 -1.4269427e+00 -7.5370736e-02
  1.5980984e+00 -6.1306620e-01 -2.8961933e-01  1.0756572e+00
  4.7006372e-01  1.1397049e+00  5.6121451e-01  5.6545776e-01
  1.2522394e+01  1.2629957e+01  6.3107967e+00  7.6833544e+00
  5.4595933e+00  4.4044952e+00  3.5441782e+00  5.9356852e+00
  5.1694746e+00  2.4968636e+00  2.5522563e+00  3.5407205e+00
  2.8190165e+00  2.1833041e+00  1.9321947e+00  1.6731257e+00
  1.7878072e+00  1.6489413e+00  1.6414477e+00  2.3870230e+00]"
0_247.wav,non-snoring,0,[0.06854955 0.09943599 0.07921709 ... 0.03619085 0.06528658 0.09330636],22050,"[-123.80661     46.625748   -47.914738    -2.3294008  -18.220343
   15.778637    25.82378     12.552056   -12.957358    -8.0307665
   13.06923     12.694125    -6.7226458   -6.7364626    4.8701816
    1.4264333   -0.8684049    5.03521     -1.4875367    1.598151
    9.0824585    7.8480926    4.5735817    7.1535993    4.5348253
    6.1548057    3.7204108    7.1865196    8.633457     3.1000292
   10.258498     7.0898066    6.4381638    5.8739924    3.141418
    4.9808083    9.125625     3.562222     9.219628     5.96257  ]"
0_402.wav,non-snoring,0,"[ 0.00764116  0.00805301  0.00427483 ... -0.02257458 -0.0169898
 -0.01377469]",22050,"[-1.17906784e+02  7.24727249e+01  5.41494799e+00  1.01365728e+01
  8.59096146e+00 -6.12311900e-01  2.24924326e+00  3.37193322e+00
  7.99052835e-01  2.76852202e+00  2.90316248e+00  3.30268550e+00
  2.92451000e+00  4.58230004e-02  7.29695559e-01  1.74699366e+00
  8.68540943e-01  6.47382081e-01  5.95000505e-01 -2.74611145e-01
  1.45477438e+01  5.31393003e+00  5.92410994e+00  5.93038750e+00
  3.36715698e+00  4.33655691e+00  3.77987695e+00  2.61318135e+00
  2.62269449e+00  2.89182067e+00  2.04321814e+00  2.28073072e+00
  1.77316988e+00  2.14491010e+00  2.11074018e+00  1.77772510e+00
  1.74942684e+00  1.69488394e+00  1.49407959e+00  1.46227133e+00]"
0_382.wav,non-snoring,0,"[-0.03470194 -0.04924034 -0.03767374 ... -0.02861214 -0.02695008
 -0.03272437]",22050,"[-9.0740211e+01  5.7533779e+01  1.4956848e+01  1.1978507e+01
  7.8471227e+00  1.5094063e+00 -1.7817421e+00 -1.4874676e+00
 -8.6223221e-01  1.9982293e+00  2.5653050e+00  3.0627520e+00
  1.0337729e+00  4.3489483e-01  3.5089085e-01  2.0258375e-01
 -5.3808880e-01  1.1027695e+00  4.7948431e-02 -9.9185491e-01
  1.4045366e+01  8.8939714e+00  4.5051284e+00  5.3919258e+00
  4.0080953e+00  3.3692465e+00  3.9802723e+00  3.3665304e+00
  4.0982399e+00  2.8763759e+00  1.5441452e+00  2.1728599e+00
  1.9956765e+00  2.1082001e+00  2.3390059e+00  1.9862471e+00
  2.0360465e+00  1.6365182e+00  1.3031949e+00  1.8919686e+00]"
0_135.wav,non-snoring,0,[0.         0.         0.         ... 0.00818366 0.0064217  0.02244304],22050,"[-1.6340562e+02  4.8796764e+01  8.0339680e+00  5.5298615e+00
 -2.4918721e+00  4.7813668e+00 -4.6371233e-01  1.5786140e+00
 -1.8950188e+00  7.8236550e-02 -1.2108541e+00 -2.5098416e-01
 -1.7048695e+00 -2.5701737e+00 -1.5398556e+00 -2.2104788e+00
 -1.0107106e+00  7.0863318e-01 -4.5228431e-01  8.9116234e-01
  7.6517143e+01  2.9297050e+01  5.8703365e+00  5.8727040e+00
  4.4308467e+00  1.8352430e+00  2.8095577e+00  2.5376298e+00
  2.0883009e+00  1.8922424e+00  2.1768384e+00  1.5749867e+00
  1.5350032e+00  1.2904902e+00  1.2629523e+00  1.9142808e+00
  1.6495129e+00  2.0103035e+00  1.2536622e+00  1.4306769e+00]"
0_481.wav,non-snoring,0,"[ 0.05215325  0.09694784  0.02880784 ... -0.03998183 -0.0296693
 -0.04407035]",22050,"[-110.41672      24.161316     32.405975     10.700384      2.1336353
   13.720889      6.1628933     3.1335106    -2.6300008    -7.604213
    5.6906796     3.1243799     1.8795189     1.3245912    -3.1026573
   -1.0038213    -0.33388665   -2.4144328     1.2253871    -0.8749893
   10.774035      4.257409      1.944477      2.3468149     2.4525232
    3.0783157     1.3874449     4.2943864     2.105657      2.4395583
    3.2746499     2.1442266     1.5947661     2.606026      2.7555695
    1.2769374     1.7117103     1.3815408     1.0272348     0.81682074]"
0_32.wav,non-snoring,0,"[ 0.01588023  0.04473328  0.04873147 ... -0.04450474 -0.07847016
 -0.08500022]",22050,"[-7.6543533e+01  4.4736601e-02 -2.6712114e+01  6.5909977e+00
 -1.1497863e+01 -2.9866157e+00  5.4210896e+00  2.0330935e+00
 -1.1624068e+00 -1.3694684e+01 -3.5510011e+00 -6.7636108e-01
  3.4221663e+00  1.4240589e+01  1.5523855e+01  1.3539066e+01
  8.2478113e+00  2.3159537e+00 -8.9941096e-01 -1.4077108e+00
  4.1482430e+01  2.2000841e+01  8.7034159e+00  3.6984646e+00
  8.2143068e+00  5.7351851e+00  5.7069254e+00  4.5844002e+00
  5.9609842e+00  6.6881666e+00  7.2674241e+00  8.6524143e+00
  1.2726872e+01  1.3941204e+01  6.0300012e+00  9.5482922e+00
  8.1092148e+00  5.7935853e+00  2.3714161e+00  2.9272478e+00]"
0_358.wav,non-snoring,0,"[ 0.00718768 -0.02945006 -0.06240248 ... -0.01577796 -0.05175975
 -0.05052958]",22050,"[-31.184507    65.96602    -17.585886     6.955594     5.0666523
   3.293421    -1.3939719    2.0903301    1.8349929    2.6736875
  -2.537031     4.0630994   -2.4045463    0.07146116  -0.30890906
  -1.7089103    0.6967193   -0.7775442   -0.18716155   0.19193497
   5.455531     3.0447145    2.848493     1.8249832    1.545484
   1.3506633    1.4745415    1.1980013    1.0694857    1.1382514
   0.9761517    1.0914037    1.2693008    1.3003819    1.4989177
   1.4267485    1.0265399    0.86285007   1.0068233    0.7557116 ]"
0_30.wav,non-snoring,0,"[ 0.00426391  0.00504266  0.0021071  ... -0.01094401  0.01605072
  0.0176484 ]",22050,"[-86.07838     25.733002   -27.99196      8.501584   -19.877708
   3.8760962    5.932523    -0.32602385  -6.135574    -0.63060755
   1.7238563   -1.9286214   -3.1059113    5.0967703    0.970172
   3.529144     8.2218895    3.1426065    1.6306456    1.4464313
  40.75134      9.550909     9.931361     4.947215     6.8761864
   2.896025     3.0708427    4.076397     4.188002     2.9937565
   3.0696037    4.1506386    6.915491     4.0877266    6.321915
   4.8013954    6.0219855    3.6534863    3.1520152    2.3306463 ]"
0_36.wav,non-snoring,0,"[-0.00857883 -0.08924206 -0.10121185 ... -0.13597111 -0.0917808
 -0.01583804]",22050,"[-73.09628     5.064591  -24.141203   -6.7091827 -13.922668   -1.255547
   8.720182   -5.4137273  -8.345765   -9.6594715  -1.4301205   4.9050603
  12.636868   23.909138   18.315355    3.0501716  -2.014898    1.2204849
   0.4827297  -0.5893842  40.840935   27.325218    6.1028433   5.635367
   5.4265428   5.3898096   4.0075855   5.0785847   3.1959891   5.797601
   5.0624175   5.8813453  12.399451   12.927253    9.509734    6.974174
   6.279722    5.6367507   2.1468425   4.3022637]"
0_31.wav,non-snoring,0,"[-0.00908637 -0.03033866 -0.03249247 ...  0.0448123   0.06270302
  0.00053088]",22050,"[-3.7197685e+01 -1.2999817e-02 -3.6347385e+01  1.5072393e+01
 -6.8242140e+00 -4.1051974e+00 -2.8512192e+00  1.0607276e+00
  3.5677278e+00 -1.2297199e+01 -7.7331219e+00 -1.2421132e+00
  3.4571159e+00  1.6190720e+01  1.6074232e+01  1.2454687e+01
  7.2928104e+00 -8.2412988e-01 -1.9226556e+00  8.9355761e-01
  2.2129343e+01  1.8115742e+01  5.8205767e+00  5.1741643e+00
  5.1546626e+00  5.4576354e+00  3.9877656e+00  4.5935459e+00
  3.2839644e+00  5.9176927e+00  3.5945246e+00  4.6793170e+00
  7.5285120e+00  9.0825024e+00  8.0140009e+00  8.2780962e+00
  7.4028149e+00  5.5497489e+00  2.6463907e+00  3.5733311e+00]"
0_214.wav,non-snoring,0,"[-0.18275326 -0.23917851 -0.23098221 ...  0.51887554  0.52588904
  0.4780859 ]",22050,"[ -4.8787065  31.879627  -15.3816805  -8.466602  -11.723286   -5.2668114
  -9.998809    5.443533    0.7513433   8.457165    8.246575    9.06464
  -5.8589535  -4.082603   -4.4532995  -2.9535315  -1.2468858  -3.8010619
  -0.9002941   3.7958472   6.3403096   7.985569    9.081619   15.755479
   9.160843   12.446376   13.891979    8.363656    9.355276    6.8050556
   4.70547     4.735809    9.2582245   6.4625325   5.421196    4.000761
   2.1596737   3.2752779   3.996302    2.7573483]"
0_412.wav,non-snoring,0,"[-0.00513986 -0.01031743  0.00292172 ...  0.00422572  0.00296235
  0.00307968]",22050,"[-93.836235    44.65687     19.894255     4.090943     5.8895526
   9.686422     8.983685     5.7745423   -6.8880086   -3.937115
   4.078956     0.2757502    5.9434657    3.1457849  -11.54325
   2.1560185   -2.6820257    6.287245     0.45811704   4.512875
  16.270082    12.323347     4.1152916    8.485932     4.4471188
   3.7132578    4.873761     3.9841287    2.644572     2.5874114
   3.2962024    3.068114     3.9692802    3.6336772    4.057199
   3.886665     2.9548273    2.9517224    1.8714111    1.7183005 ]"
0_224.wav,non-snoring,0,[0.42334953 0.64455116 0.5473366  ... 0.07683241 0.09247673 0.07139322],22050,"[-33.940746    42.485203   -16.305927   -11.473398    -9.099834
   8.499759    15.007981     9.51834     -8.433015    -9.494161
  -8.311105     5.48478      6.033179    -4.8905234   -5.3276267
  -0.06331814  -1.6725281    0.48753712   0.4651966   -2.5500243
   6.2148547    3.3700783    3.618326     2.0963285    4.9787264
   4.765225     4.154041     6.309866     3.0977986    2.388166
   3.7847302    5.7004757    4.252098     3.7759693    2.5996811
   2.174475     3.0125144    3.7913425    4.463208     3.5114017 ]"
0_477.wav,non-snoring,0,"[-0.01178243 -0.0226629  -0.03456655 ... -0.00663421 -0.00143512
  0.00250059]",22050,"[-7.7910187e+01  7.8181282e+01  9.8885608e-01  5.8960423e+00
  4.4999943e+00  1.3795459e+01  2.0417809e+00  1.3010260e+00
  1.7631434e+00  2.5030705e-01  1.1535362e+00 -3.5408193e-01
  1.5515785e+00  1.9852288e+00  5.5703994e-02  1.3306756e+00
  9.7635978e-01  2.1282372e+00  9.0958101e-01  2.9650414e-01
  5.3833189e+00  5.4928122e+00  3.7844551e+00  3.4507535e+00
  2.4744387e+00  2.0860400e+00  2.8488104e+00  2.6041501e+00
  3.1626039e+00  2.9466257e+00  2.1052680e+00  1.8012213e+00
  1.3396004e+00  1.4487408e+00  1.5356207e+00  1.5831907e+00
  1.3886174e+00  1.2610329e+00  1.3993416e+00  1.3714978e+00]"
0_427.wav,non-snoring,0,[0. 0. 0. ... 0. 0. 0.],22050,"[-5.0990195e+02  0.0000000e+00  1.6804681e-05  0.0000000e+00
  8.2181032e-06  0.0000000e+00  3.9570136e-06  0.0000000e+00
  7.4945474e-06  0.0000000e+00  4.3536124e-06  0.0000000e+00
  3.1677178e-06  0.0000000e+00  2.8063528e-06  0.0000000e+00
  3.0050819e-06  0.0000000e+00  3.9334413e-06  0.0000000e+00
  3.0517578e-05  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  9.0949470e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.5474735e-13  0.0000000e+00  4.5474735e-13  0.0000000e+00]"
0_279.wav,non-snoring,0,"[ 0.01039375 -0.01385986 -0.01294527 ...  0.00995007 -0.04130325
 -0.00928692]",22050,"[-5.9225502e+01  1.0487180e+01 -7.1638608e+00 -3.7509596e-01
 -2.2412908e+00 -2.3977997e+00 -8.9398646e-01 -8.6512524e-01
  8.5318738e-01  4.2323723e-01  4.2600360e-02  2.6082379e-01
  1.6700795e-01 -2.6707022e-02  1.8902534e-01  7.8880772e-02
  5.7815957e-01  3.1739855e-01  4.9363673e-02  2.6870006e-01
  4.9992805e+00  3.0363309e+00  2.1768208e+00  2.0254161e+00
  1.5114919e+00  1.6001083e+00  1.5121797e+00  1.3960042e+00
  1.5142860e+00  1.7451873e+00  1.3028464e+00  1.3491135e+00
  9.3615907e-01  1.0085475e+00  1.0590340e+00  1.0425087e+00
  1.1745198e+00  1.1794920e+00  9.7354615e-01  7.9023898e-01]"
0_415.wav,non-snoring,0,"[-0.00141775 -0.00595773 -0.00811266 ...  0.0112932   0.01350639
  0.01800928]",22050,"[-1.05865822e+02  6.28180656e+01  9.85496330e+00  9.86901760e+00
  1.09465046e+01  1.03646517e+00  1.03834964e-01  1.64987135e+00
  1.65065277e+00  1.93905103e+00  3.33693504e-01  1.52150548e+00
 -1.91577658e-01  1.25241077e+00  1.30873728e+00  4.23772931e-01
 -1.22816002e+00  9.15034711e-01  7.09634364e-01  6.69452906e-01
  1.81130676e+01  1.02877951e+01  1.33097839e+01  6.00086641e+00
  5.57195854e+00  6.08083057e+00  4.80293751e+00  2.80481863e+00
  3.66330934e+00  3.30641079e+00  3.63570404e+00  3.31622982e+00
  2.73264790e+00  2.37185264e+00  2.78175616e+00  1.92000568e+00
  1.89944565e+00  1.48712575e+00  1.48893058e+00  1.57390857e+00]"
0_27.wav,non-snoring,0,"[ 0.02897997  0.12122978  0.04051945 ...  0.09094152  0.16382419
 -0.07890306]",22050,"[-77.52741     -9.097186   -29.407593     1.5284442   -6.7241364
 -10.309853    -1.8120987   -2.3432481    6.247227   -17.466726
 -13.64439      3.9607058    8.531435    21.463234    15.2570095
   6.660039    -0.12580113  -2.6986253   -2.980155     0.24222359
  17.148499    20.450138     7.393634     6.9399505    6.539689
   4.2052884    5.623413     5.055769     7.4535413    6.053797
   9.007878     7.733922     9.648252    11.158861     9.641062
   6.7818503    7.1479006    7.2864695    3.3238032    4.508914  ]"
